account_id,pagerank,in_degree,out_degree,avg_velocity_1h,avg_velocity_24h,max_velocity_1h,txn_count,avg_amount,is_mule,vpa
ACC01682,0.000118,8,9,1.0,1.1111,1,9,1345.3822,0,krishna.ratta610@kotak
ACC01683,6.6e-05,4,5,1.0,1.0,1,5,2586.094,0,quincy.tak443@paytm
ACC01684,0.000326,10,12,1.0,1.0833,1,12,1217.865,0,onveer.kade136@ybl
ACC01685,0.000218,7,6,1.0,1.1667,1,6,2477.1017,0,faqid.banerjee586@okicici
ACC01686,9.1e-05,5,9,1.0,1.0,1,9,1570.0856,0,ekalinga.ben269@okhdfcbank
ACC01687,5.2e-05,3,11,1.0,1.0909,1,11,2214.2764,0,neel.bhatnagar445@oksbi
ACC01688,0.000233,9,10,1.0,1.1,1,10,813.143,0,wakeeta.kapadia573@okaxis
ACC01689,0.000161,13,9,1.0,1.0,1,9,1290.3244,0,diya.patla668@okaxis
ACC01690,0.000203,9,16,1.0625,1.1875,2,16,913.8156,0,balveer.dyal754@kotak
ACC01691,9.7e-05,6,13,1.0,1.1538,1,13,2200.3562,0,yatan.dutta74@paytm
ACC01692,5.4e-05,7,5,1.0,1.0,1,5,1171.068,0,zehaan.palla702@okhdfcbank
ACC01693,0.000103,12,13,1.0,1.1538,1,13,2521.2431,0,vincent.chatterjee424@upi
ACC01694,0.000113,9,10,1.0,1.0,1,10,1425.714,0,aarna.deol196@ybl
ACC01695,0.000234,15,5,1.0,1.0,1,5,618.758,0,sai.vyas672@okicici
ACC01696,0.00021,9,8,1.0,1.0,1,8,869.8112,0,lekha.pant359@ibl
ACC01697,0.000263,14,9,1.0,1.0,1,9,1363.2156,0,aadi.khare452@okicici
ACC01698,0.000186,10,11,1.0,1.0909,1,11,1625.1964,0,yashica.shankar702@ybl
ACC01699,0.000138,9,11,1.0,1.1818,1,11,1643.5855,0,yatan.bobal746@okhdfcbank
ACC01700,0.000195,10,12,1.0,1.1667,1,12,1856.4392,0,hitesh.bassi56@okaxis
ACC01701,0.0001,5,7,1.0,1.0,1,7,2605.4529,0,rishi.swamy890@paytm
ACC01702,0.000289,15,8,1.0,1.125,1,8,271.2062,0,wakeeta.gala711@okhdfcbank
ACC01703,0.000251,12,4,1.0,1.0,1,4,795.3775,0,keya.sinha483@okicici
ACC01704,0.000182,11,9,1.0,1.0,1,9,1375.4633,0,gauri.rattan758@kotak
ACC01705,0.000154,8,6,1.0,1.1667,1,6,1233.6717,0,hritik.nigam560@kotak
ACC01706,0.000115,8,9,1.1111,1.1111,2,9,1673.22,0,balveer.chakraborty495@oksbi
ACC01707,0.00023,10,7,1.0,1.1429,1,7,1450.5029,0,gabriel.panchal597@kotak
ACC01708,0.000299,12,9,1.0,1.2222,1,9,1327.8756,0,triveni.bumb175@okicici
ACC01709,0.000127,13,7,1.0,1.0,1,7,1073.3329,0,kavya.dave809@paytm
ACC01710,0.000244,10,12,1.0,1.0,1,12,940.54,0,krisha.singh671@okicici
ACC01711,0.000133,8,5,1.0,1.2,1,5,1041.638,0,chatresh.chanda677@paytm
ACC01712,0.000251,16,13,1.0,1.0769,1,13,3236.63,0,jackson.sachar111@okicici
ACC01713,7.4e-05,7,8,1.0,1.125,1,8,1584.8638,0,saanvi.sachdeva905@upi
ACC01714,0.000328,15,13,1.0769,1.0769,2,13,1080.41,0,lipika.koshy521@okhdfcbank
ACC01715,0.000151,9,10,1.0,1.2,1,10,882.12,0,nandini.samra888@kotak
ACC01716,0.000264,9,9,1.0,1.0,1,9,988.1167,0,sara.ranganathan204@kotak
ACC01717,0.000175,8,13,1.0,1.0769,1,13,1358.9854,0,owen.pillai949@okicici
ACC01718,0.0002,8,13,1.0,1.0,1,13,1699.1277,0,urvashi.kala945@kotak
ACC01719,0.00018,7,11,1.0,1.0,1,11,898.1491,0,naveen.menon502@upi
ACC01720,0.000161,10,8,1.0,1.25,1,8,530.7787,0,isaac.bhattacharyya356@ybl
ACC01721,0.000231,10,9,1.0,1.0,1,9,4415.5667,0,tanay.shukla310@okaxis
ACC01722,0.000118,8,8,1.0,1.0,1,8,1003.05,0,odika.ramanathan832@okicici
ACC01723,0.000389,16,6,1.0,1.0,1,6,857.3033,0,gayathri.sharma912@okicici
ACC01724,0.00013,9,12,1.0,1.0833,1,12,862.0567,0,yahvi.dass231@oksbi
ACC01725,0.000123,8,7,1.0,1.1429,1,7,830.1,0,tanay.chaudry673@oksbi
ACC01726,0.000192,11,8,1.0,1.125,1,8,2411.83,0,omya.bhardwaj392@kotak
ACC01727,0.000261,7,14,1.0,1.1429,1,14,1944.9771,0,watika.arora641@okaxis
ACC01728,0.000159,8,17,1.0,1.2941,1,17,1866.0876,0,omkaar.sagar587@oksbi
ACC01729,0.000172,9,11,1.0,1.0,1,11,1336.8336,0,krishna.de932@ybl
ACC01730,0.000245,8,7,1.0,1.0,1,7,1954.3071,0,rehaan.oza135@okaxis
ACC01731,0.000165,9,12,1.0,1.0,1,12,1565.6208,0,daniel.sunder555@okaxis
ACC01732,0.000142,9,8,1.0,1.0,1,8,781.7525,0,yug.madan706@kotak
ACC01733,0.000218,8,15,1.0,1.0667,1,15,1199.1887,0,onkar.singhal931@oksbi
ACC01734,0.000195,11,10,1.0,1.1,1,10,896.233,0,ekalinga.uppal326@okhdfcbank
ACC01735,0.000449,17,7,1.0,1.1429,1,7,1046.6429,0,amaira.tiwari972@okhdfcbank
ACC01736,0.000221,14,13,1.0,1.0769,1,13,773.4723,0,vasatika.sachdeva860@oksbi
ACC01737,0.000132,8,12,1.0833,1.1667,2,12,1817.9808,0,guneet.merchant327@upi
ACC01738,0.000257,10,17,1.0588,1.1765,2,17,2834.2329,0,michael.krishnan454@paytm
ACC01739,0.000243,10,14,1.0,1.0,1,14,1154.4293,0,jack.parekh193@okhdfcbank
ACC01740,0.000105,8,13,1.0,1.3077,1,13,1845.4515,0,george.goswami27@paytm
ACC01741,0.000226,8,7,1.0,1.0,1,7,1461.0229,0,gautami.salvi628@okaxis
ACC01742,0.000221,12,14,1.0,1.2143,1,14,1082.22,0,anamika.sarkar237@okicici
ACC01743,0.000255,9,7,1.0,1.1429,1,7,682.7629,0,avi.raja705@ibl
ACC01744,8.4e-05,3,15,1.0,1.3125,1,16,1505.1294,0,vedant.mannan867@ibl
ACC01745,0.000372,13,7,1.0,1.0,1,7,862.8114,0,hritik.kari873@upi
ACC01746,0.000275,15,11,1.0,1.1818,1,11,1774.1082,0,anita.kannan141@oksbi
ACC01747,0.00032,9,12,1.0,1.1667,1,12,2212.5383,0,chameli.zacharia34@upi
ACC01748,0.000184,5,11,1.0,1.0833,1,12,1077.3167,0,dalbir.keer974@upi
ACC01749,9.8e-05,8,7,1.0,1.0,1,7,481.2729,0,hredhaan.sur688@okaxis
ACC01750,0.000197,10,8,1.0,1.0,1,8,1053.825,0,janaki.tank182@ibl
ACC01751,0.000218,10,10,1.0,1.1,1,10,1543.408,0,jagrati.mahajan705@ybl
ACC01752,0.000238,9,9,1.0,1.1111,1,9,951.6144,0,anirudh.saxena438@upi
ACC01753,0.00026,10,10,1.0,1.2,1,10,826.506,0,luke.uppal753@upi
ACC01754,0.000314,12,14,1.0,1.0714,1,14,1191.7543,0,riya.baria627@kotak
ACC01755,0.00019,15,8,1.0,1.0,1,8,1461.7325,0,panini.khanna897@okicici
ACC01756,0.000158,11,13,1.0,1.2308,1,13,1725.8831,0,upkaar.varty463@ibl
ACC01757,0.000251,15,13,1.0,1.0,1,13,837.2369,0,abhimanyu.shetty532@kotak
ACC01758,0.000137,7,13,1.0,1.2143,1,14,826.5536,0,rachit.mangat41@kotak
ACC01759,0.000138,5,9,1.0,1.0,1,9,1680.2011,0,unnati.chowdhury784@okicici
ACC01760,0.000171,8,12,1.0,1.1667,1,12,482.8808,0,daniel.shenoy451@upi
ACC01761,6.8e-05,5,11,1.0,1.1818,1,11,2484.8464,0,fariq.walla848@paytm
ACC01762,0.000206,11,13,1.0,1.0,1,13,1110.1138,0,tarak.subramanian433@paytm
ACC01763,0.000247,13,9,1.0,1.2222,1,9,1188.1989,0,saanvi.samra707@kotak
ACC01764,7.9e-05,4,11,1.0,1.0909,1,11,1255.37,0,oscar.kalita850@ibl
ACC01765,0.000279,11,11,1.0,1.0,1,11,739.4418,0,vinaya.sehgal513@okhdfcbank
ACC01766,0.000216,13,12,1.0,1.25,1,12,1461.2708,0,william.basak600@kotak
ACC01767,0.000281,13,6,1.0,1.1667,1,6,868.0867,0,samar.mane424@ybl
ACC01768,0.000228,11,12,1.0833,1.3333,2,12,911.4675,0,ikshita.sem184@ibl
ACC01769,0.000153,10,11,1.0,1.0,1,11,1009.7036,0,indira.bose918@okaxis
ACC01770,0.00024,10,5,1.0,1.0,1,5,2906.764,0,ekapad.mangat257@ybl
ACC01771,0.000242,12,11,1.0,1.0,1,11,987.2391,0,urvi.baria751@okhdfcbank
ACC01772,0.000261,15,12,1.0833,1.1667,2,12,3498.1092,0,ishita.singh724@ibl
ACC01773,0.000232,12,10,1.0,1.0,1,10,707.679,0,pranit.krishna537@upi
ACC01774,0.000255,9,13,1.0,1.0769,1,13,2513.7292,0,ayaan.thakur973@oksbi
ACC01775,7.6e-05,7,7,1.0,1.2857,1,7,1565.7529,0,rajeshri.bumb390@okicici
ACC01776,0.000315,17,16,1.0,1.0,1,16,1777.5206,0,urishilla.shenoy580@oksbi
ACC01777,0.00019,6,11,1.0,1.0909,1,11,678.6245,0,bahadurjit.prakash149@oksbi
ACC01778,0.000139,8,12,1.0,1.0,1,12,743.16,0,amrita.kannan316@paytm
ACC01779,0.000202,12,12,1.0,1.0833,1,12,1657.1367,0,jagvi.mallick642@oksbi
ACC01780,0.000316,14,7,1.0,1.0,1,7,1811.6029,0,jairaj.lad984@okaxis
ACC01781,0.00013,6,9,1.0,1.0,1,9,1494.1178,0,aarnav.narayan784@paytm
ACC01782,0.000173,3,9,1.1111,1.3333,2,9,1634.3,0,vedika.mishra510@ibl
ACC01783,0.000222,7,14,1.0,1.0,1,14,2375.6771,0,faris.mukherjee6@ibl
ACC01784,0.000104,12,11,1.0,1.1818,1,11,2580.4609,0,ayush.mand603@ibl
ACC01785,0.000242,9,13,1.0,1.2308,1,13,1187.6269,0,leena.madan453@okhdfcbank
ACC01786,0.000158,12,10,1.0,1.0,1,10,1489.637,0,pallavi.swamy7@okaxis
ACC01787,6.6e-05,5,12,1.0,1.25,1,12,1827.9842,0,tanvi.devan635@kotak
ACC01788,0.000179,11,11,1.0,1.0909,1,11,1050.0127,0,ishani.narula190@oksbi
ACC01789,0.000215,11,10,1.0,1.1,1,10,990.078,0,daksha.nayak358@okicici
ACC01790,0.00017,10,11,1.0,1.0909,1,11,1984.6264,0,baghyawati.mand34@paytm
ACC01791,0.000366,10,12,1.0,1.0833,1,12,1541.3192,0,ira.parmar51@okhdfcbank
ACC01792,0.000331,10,14,1.0,1.2143,1,14,1130.2107,0,elijah.mody166@paytm
ACC01793,0.000291,12,11,1.0,1.2727,1,11,1690.0927,0,saumya.balakrishnan709@kotak
ACC01794,0.000155,10,7,1.0,1.0,1,7,1447.3943,0,advika.arora768@ybl
ACC01795,0.000182,15,7,1.0,1.0,1,7,818.3586,0,inaya.kade787@paytm
ACC01796,0.000137,12,13,1.0,1.1538,1,13,1102.2085,0,kalpit.warrior920@upi
ACC01797,9.9e-05,7,4,1.0,1.0,1,4,3058.725,0,anya.balasubramanian438@kotak
ACC01798,0.000139,10,7,1.0,1.0,1,7,400.8729,0,bhavya.gour483@oksbi
ACC01799,0.000266,13,9,1.0,1.0,1,9,869.7478,0,nathaniel.issac881@paytm
ACC01800,0.00025,8,11,1.0,1.1818,1,11,734.5727,0,ekani.dara424@kotak
ACC01801,0.000207,5,6,1.0,1.1667,1,6,1041.37,0,samarth.sarkar215@okicici
ACC01802,5.7e-05,5,10,1.1,1.2,2,10,2815.086,0,noah.venkataraman748@kotak
ACC01803,0.000391,11,8,1.0,1.0,1,8,838.875,0,leena.dugar742@paytm
ACC01804,9e-05,5,7,1.0,1.0,1,7,789.3129,0,aishani.ram869@ybl
ACC01805,0.000181,11,8,1.0,1.0,1,8,453.6675,0,darika.sridhar589@ybl
ACC01806,0.000164,6,12,1.0,1.0833,1,12,2968.1825,0,isaac.bath577@ibl
ACC01807,0.000266,12,9,1.0,1.2222,1,9,1719.4178,0,nilima.bobal648@ibl
ACC01808,0.000212,8,10,1.0,1.1,1,10,1598.563,0,raagini.mangat185@okaxis
ACC01809,0.000211,5,8,1.0,1.0,1,8,892.7888,0,eesha.sethi2@okhdfcbank
ACC01810,0.000175,9,12,1.0,1.3333,1,12,1205.9167,0,pahal.korpal641@okhdfcbank
ACC01811,6.7e-05,6,4,1.0,1.0,1,4,927.49,0,ranveer.som631@upi
ACC01812,0.000144,15,11,11.0,11.0,11,11,2517.1991,0,harini.sheth342@ybl
ACC01813,0.000145,9,9,1.0,1.2222,1,9,1205.3378,0,banjeet.shah653@okaxis
ACC01814,0.000145,8,8,1.0,1.25,1,8,1456.5562,0,praneel.kant207@paytm
ACC01815,0.000277,14,6,1.1667,1.1667,2,6,1232.6267,0,patrick.dhawan70@paytm
ACC01816,0.000336,11,12,1.0,1.0833,1,12,1282.2158,0,maanav.nagar564@ybl
ACC01817,0.000261,10,12,1.0,1.0833,1,12,783.6692,0,ishanvi.dhar703@ybl
ACC01818,0.000205,13,13,1.0,1.3077,1,13,1430.0846,0,nirja.barman742@okicici
ACC01819,0.000215,11,12,1.0,1.0833,1,12,863.21,0,ishaan.sani339@ybl
ACC01820,0.00019,7,6,1.0,1.1667,1,6,1059.4467,0,pallavi.lala817@okicici
ACC01821,0.000116,7,9,1.0,1.1111,1,9,1423.5256,0,aarini.maharaj160@ibl
ACC01822,0.00017,10,11,1.0,1.0,1,11,1238.1427,0,janaki.soman474@upi
ACC01823,0.000101,8,10,1.0,1.0,1,10,1275.531,0,balveer.nagarajan534@paytm
ACC01824,0.000262,15,13,1.0,1.4615,1,13,868.9546,0,dakshesh.dyal695@ybl
ACC01825,9.2e-05,10,12,1.0,1.0833,1,12,1375.61,0,ekiya.khare20@okaxis
ACC01826,0.000357,15,7,1.0,1.0,1,7,994.3129,0,chatresh.sundaram340@ybl
ACC01827,0.000133,7,9,1.0,1.1111,1,9,4284.0711,0,balvan.wali288@okicici
ACC01828,0.000156,11,10,1.0,1.1,1,10,1186.444,0,amol.pingle642@kotak
ACC01829,0.000153,10,11,1.0,1.0,1,11,972.1155,0,brijesh.sunder621@upi
ACC01830,0.000209,13,8,1.0,1.0,1,8,1165.555,0,nakul.wable120@paytm
ACC01831,0.000198,9,8,1.0,1.0,1,8,953.54,0,gautami.chaudhry33@paytm
ACC01832,0.000129,7,11,1.0,1.0909,1,11,618.4491,0,manbir.sagar509@okaxis
ACC01833,0.000119,7,9,1.0,1.0,1,9,1230.7944,0,vanya.sule850@paytm
ACC01834,0.000217,11,5,1.0,1.2,1,5,2242.696,0,tarak.bains310@oksbi
ACC01835,0.000209,8,4,1.0,1.0,1,4,437.98,0,yash.jani804@okicici
ACC01836,0.000111,5,14,1.0714,1.5,2,14,1194.2543,0,fitan.ghosh455@kotak
ACC01837,9e-05,9,12,1.0,1.0833,1,12,1118.7592,0,diya.reddy495@kotak
ACC01838,0.000179,11,10,1.0,1.3,1,10,1409.126,0,varsha.trivedi349@ibl
ACC01839,0.000208,11,11,1.0,1.1818,1,11,837.4055,0,aayush.bandi795@ybl
ACC01840,0.000192,6,11,1.0,1.1818,1,11,774.6855,0,tanvi.thakkar893@okhdfcbank
ACC01841,0.000124,5,9,1.0,1.0,1,9,1143.8544,0,janaki.das136@okaxis
ACC01842,0.000127,9,11,1.0909,1.2727,2,11,1809.2509,0,thomas.kant397@kotak
ACC01843,0.000235,9,7,1.0,1.2857,1,7,802.86,0,thomas.choudhury319@okicici
ACC01844,0.000201,8,6,1.0,1.5,1,6,277.33,0,yutika.bali90@ybl
ACC01845,0.000263,11,8,1.0,1.0,1,8,2130.7962,0,kritika.garde106@kotak
ACC01846,0.000148,8,8,1.0,1.125,1,8,1074.6638,0,aishani.bobal592@paytm
ACC01847,0.000254,11,14,1.0,1.1429,1,14,1567.5443,0,nirja.reddy206@okaxis
ACC01848,0.000174,7,5,1.0,1.0,1,5,1901.388,0,geetika.prabhakar546@ybl
ACC01849,0.000247,15,12,1.0,1.1667,1,12,2792.805,0,saanvi.dara121@paytm
ACC01850,0.000129,6,12,1.0,1.0,1,12,1326.26,0,ranbir.sant281@okhdfcbank
ACC01851,0.00027,10,13,1.0,1.0769,1,13,1118.5223,0,urvi.sem574@kotak
ACC01852,0.00021,12,13,1.0,1.0769,1,13,873.8462,0,nandini.soni556@ybl
ACC01853,0.000127,8,5,1.0,1.0,1,5,498.92,0,jyoti.loke278@oksbi
ACC01854,9.6e-05,7,5,1.0,1.0,1,5,1577.72,0,caleb.sankar251@oksbi
ACC01855,0.000149,11,6,1.0,1.0,1,6,4823.6033,0,gayathri.padmanabhan628@ybl
ACC01856,0.00033,11,8,1.0,1.125,1,8,380.8388,0,yashodhara.gopal52@oksbi
ACC01857,0.000227,10,7,1.0,1.0,1,7,1772.6771,0,ikshita.karnik925@okicici
ACC01858,0.000191,15,6,1.0,1.0,1,6,705.9233,0,jasmit.ratta56@okhdfcbank
ACC01859,0.000181,7,9,1.0,1.0,1,9,544.8578,0,ikshita.anne184@ibl
ACC01860,0.000105,2,8,1.0,1.25,1,8,1841.3925,0,udant.bala320@ybl
ACC01861,0.000138,9,11,1.0,1.0909,1,11,972.6727,0,radha.reddy777@kotak
ACC01862,9.9e-05,9,10,1.0,1.1,1,10,600.448,0,lucky.memon783@ibl
ACC01863,0.000104,11,15,1.0,1.2,1,15,658.2447,0,veer.hayre96@ibl
ACC01864,0.000209,9,5,1.0,1.0,1,5,2983.134,0,sara.narayan318@ibl
ACC01865,0.000163,10,5,1.0,1.0,1,5,390.95,0,sanaya.bobal971@okaxis
ACC01866,0.000157,9,15,1.0,1.0667,1,15,1395.2593,0,tristan.kalla918@paytm
ACC01867,0.000182,10,12,1.0,1.0833,1,12,971.1708,0,xiti.dua188@ybl
ACC01868,0.000187,11,10,1.0,1.0,1,10,598.816,0,aarini.hora500@okicici
ACC01869,9.5e-05,6,15,1.0,1.0667,1,15,609.7907,0,guneet.chaudhry116@ybl
ACC01870,0.000129,10,9,1.0,1.1111,1,9,2602.3689,0,gavin.dara867@oksbi
ACC01871,9.4e-05,4,13,1.0,1.3077,1,13,950.4854,0,manan.choudhury357@oksbi
ACC01872,0.000421,12,7,1.0,1.1429,1,7,1367.2214,0,abhiram.lad416@okhdfcbank
ACC01873,9.8e-05,10,9,1.0,1.0,1,9,795.6256,0,omisha.yogi666@okhdfcbank
ACC01874,8.4e-05,6,14,1.0,1.1429,1,14,1664.495,0,rajeshri.mangat473@upi
ACC01875,0.000266,11,11,1.0,1.0,1,11,2567.9091,0,idika.sagar245@okaxis
ACC01876,9.9e-05,6,14,1.0,1.1429,1,14,1021.6493,0,ishwar.zacharia998@ibl
ACC01877,0.000211,9,11,1.0,1.0,1,11,628.8618,0,samesh.lala349@okaxis
ACC01878,9.3e-05,6,7,1.0,1.0,1,7,563.7457,0,saksham.more804@upi
ACC01879,0.000242,8,9,1.0,1.1111,1,9,852.4144,0,ucchal.banik351@kotak
ACC01880,0.000379,12,12,1.0,1.0,1,12,2820.0483,0,watika.sibal679@okhdfcbank
ACC01881,0.000231,10,5,1.0,1.4,1,5,377.514,0,samar.shankar499@okhdfcbank
ACC01882,0.000299,13,10,1.0,1.2,1,10,856.046,0,advay.krishnamurthy475@ybl
ACC01883,0.000138,13,14,1.0,1.0714,1,14,1249.815,0,manthan.bawa842@ibl
ACC01884,0.000288,15,9,1.1111,1.1111,2,9,953.8433,0,zaid.patla979@upi
ACC01885,0.000139,8,9,1.0,1.3333,1,9,1651.6078,0,ekiya.merchant112@upi
ACC01886,0.000132,8,5,1.0,1.0,1,5,816.506,0,guneet.sheth661@okicici
ACC01887,0.000398,12,10,1.0,1.0,1,10,3935.235,0,nirja.muni837@oksbi
ACC01888,0.00034,11,14,1.0714,1.2857,2,14,1123.1929,0,elijah.karnik652@okicici
ACC01889,0.000112,9,9,1.0,1.0,1,9,937.39,0,christopher.oak153@ibl
ACC01890,0.000132,8,12,1.0,1.1667,1,12,2387.3483,0,qasim.virk400@ibl
ACC01891,0.000122,7,10,1.0,1.1,1,10,2222.518,0,chaitaly.swamy698@ybl
ACC01892,0.000108,7,8,1.0,1.25,1,8,1006.3012,0,chaitanya.doshi814@paytm
ACC01893,0.000223,14,8,1.0,1.25,1,8,3544.2575,0,imaran.cheema938@ybl
ACC01894,9.3e-05,10,9,1.0,1.2222,1,9,2108.4944,0,yasti.tara9@kotak
ACC01895,0.000123,8,8,1.0,1.0,1,8,1178.3112,0,kabir.memon131@paytm
ACC01896,0.000102,9,6,1.0,1.0,1,6,1098.3017,0,jairaj.seshadri923@kotak
ACC01897,0.000148,8,8,1.0,1.125,1,8,1925.7388,0,ekanta.kumar721@kotak
ACC01898,8.5e-05,4,9,1.0,1.3333,1,9,909.2656,0,mitali.chaudhry882@paytm
ACC01899,0.000173,8,9,1.0,1.0,1,9,1412.3067,0,ucchal.shankar443@upi
ACC01900,0.000182,12,11,1.0,1.0,1,11,1195.41,0,faras.nadkarni392@upi
ACC01901,0.000164,10,14,14.0,14.0,14,14,1272.0814,0,rayaan.swaminathan559@okaxis
ACC01902,0.000147,10,9,1.0,1.1111,1,9,1298.8689,0,prisha.menon143@okaxis
ACC01903,0.000164,9,7,1.0,1.1429,1,7,2002.6729,0,tripti.ram864@ybl
ACC01904,0.000158,9,7,1.0,1.4286,1,7,925.6557,0,jagrati.goda296@oksbi
ACC01905,0.000133,11,9,1.0,1.1111,1,9,1166.1156,0,adya.deshpande74@okicici
ACC01906,8.9e-05,9,10,1.0,1.1,1,10,539.904,0,omya.date907@ibl
ACC01907,0.000204,12,5,1.0,1.0,1,5,1576.93,0,darika.ghose87@oksbi
ACC01908,0.000233,11,11,1.0,1.0,1,11,1293.2082,0,urvashi.shetty467@upi
ACC01909,0.000338,6,4,1.0,1.0,1,4,1221.5775,0,ekantika.dar466@kotak
ACC01910,0.00016,7,17,1.0,1.1176,1,17,1261.8959,0,yashawini.dhingra840@ibl
ACC01911,6.6e-05,11,7,1.0,1.1429,1,7,585.8086,0,aarna.anne232@oksbi
ACC01912,0.000558,11,13,1.0,1.1538,1,13,701.2769,0,gaurav.deo8@ibl
ACC01913,0.000118,11,6,1.0,1.1667,1,6,1107.185,0,yashasvi.bhasin514@paytm
ACC01914,0.000173,10,7,1.0,1.2857,1,7,477.4243,0,azaan.shenoy591@ybl
ACC01915,0.000195,5,8,1.0,1.25,1,8,913.2938,0,laksh.chaudry582@ibl
ACC01916,0.0002,9,13,1.0,1.1538,1,13,870.27,0,patrick.rastogi595@ibl
ACC01917,0.00017,14,11,1.0,1.0,1,11,1045.1282,0,neha.krish748@kotak
ACC01918,0.000249,7,13,1.0,1.2308,1,13,1258.1931,0,daksh.agate530@okhdfcbank
ACC01919,4.6e-05,7,9,1.0,1.0,1,9,2421.8789,0,adweta.nadig91@okaxis
ACC01920,0.000169,11,9,1.0,1.0,1,9,1285.4378,0,tanmayi.rajan760@okhdfcbank
ACC01921,0.00012,7,14,1.0714,1.2143,2,14,1009.3279,0,noah.oak594@paytm
ACC01922,0.000332,11,11,1.0,1.0909,1,11,1129.5709,0,tanmayi.bhatti926@ybl
ACC01923,0.000175,12,20,1.05,1.1,2,20,1864.3775,0,nidhi.bail12@ibl
ACC01924,0.000126,10,4,1.0,1.0,1,4,890.865,0,om.lall928@ibl
ACC01925,8.4e-05,9,8,1.0,1.0,1,8,791.0575,0,saumya.yadav340@upi
ACC01926,7.3e-05,7,15,1.0,1.2,1,15,1617.056,0,daksh.agate302@paytm
ACC01927,0.000335,11,6,1.0,1.0,1,6,1274.6433,0,gautam.wadhwa712@paytm
ACC01928,0.000105,5,12,1.0,1.4167,1,12,1683.0275,0,harshil.arya63@ibl
ACC01929,0.000358,13,11,1.0,1.0909,1,11,988.7227,0,chatura.tripathi587@okicici
ACC01930,0.000187,10,8,1.0,1.0,1,8,968.8412,0,upadhriti.misra756@okicici
ACC01931,0.000223,14,11,1.0,1.0,1,11,1118.49,0,farhan.bhakta85@oksbi
ACC01932,0.000251,16,13,1.0,1.3077,1,13,1821.2192,0,widisha.gaba872@paytm
ACC01933,0.000118,5,4,1.0,1.0,1,4,511.255,0,rehaan.choudhry631@paytm
ACC01934,7.1e-05,7,9,1.0,1.1111,1,9,1587.9956,0,madhav.aurora264@okicici
ACC01935,0.000216,10,14,1.0,1.0,1,14,1291.0893,0,oliver.borde179@oksbi
ACC01936,0.000207,9,14,1.0,1.2143,1,14,1692.1114,0,fariq.gade828@oksbi
ACC01937,0.000101,8,9,1.0,1.1111,1,9,1500.9611,0,dalaja.merchant718@okaxis
ACC01938,8.8e-05,7,18,1.0,1.1667,1,18,995.2094,0,naveen.dhar819@kotak
ACC01939,0.000255,7,20,1.0,1.3,1,20,1125.7625,0,bina.naidu87@oksbi
ACC01940,0.000207,10,11,1.0,1.0,1,11,3161.4445,0,janani.garg158@ibl
ACC01941,0.000125,6,11,1.0,1.0,1,11,631.4527,0,viraj.ganguly393@okaxis
ACC01942,0.000179,9,13,1.0,1.0,1,13,1987.3423,0,vyanjana.saraf653@oksbi
ACC01943,0.000245,13,8,1.0,1.0,1,8,2271.5325,0,rehaan.pradhan752@ybl
ACC01944,0.000195,9,10,1.0,1.0,1,10,1280.594,0,lakshmi.aggarwal271@okhdfcbank
ACC01945,0.000273,18,9,1.0,1.0,1,9,592.0422,0,ekiya.som476@upi
ACC01946,9.3e-05,12,12,1.0,1.25,1,12,1349.9517,0,abdul.tank488@kotak
ACC01947,6.9e-05,7,6,1.0,1.0,1,6,3854.2783,0,ishanvi.peri700@upi
ACC01948,0.000169,8,8,1.0,1.25,1,8,2188.1325,0,frado.dhar149@kotak
ACC01949,0.000185,9,6,1.0,1.0,1,6,537.4533,0,abhiram.raval296@ibl
ACC01950,0.000149,13,11,1.0,1.0909,1,11,1538.6836,0,reva.ahuja324@kotak
ACC01951,0.000117,8,6,1.0,1.0,1,6,983.005,0,anjali.kapur940@kotak
ACC01952,0.000114,7,10,1.0,1.1,1,10,1121.048,0,edhitha.lal443@paytm
ACC01953,7.3e-05,5,8,1.0,1.125,1,8,1510.4788,0,yutika.garde274@okhdfcbank
ACC01954,0.000231,7,5,1.0,1.0,1,5,2743.11,0,niharika.behl599@upi
ACC01955,0.000131,7,11,1.0909,1.1818,2,11,2513.1918,0,anay.sura692@okaxis
ACC01956,0.000133,10,12,1.0,1.25,1,12,1015.04,0,isha.sehgal200@kotak
ACC01957,0.000106,6,7,1.0,1.0,1,7,7545.6086,0,urmi.sharma707@oksbi
ACC01958,0.000174,13,12,1.0,1.0833,1,12,1537.5025,0,brijesh.ravel11@okicici
ACC01959,0.000173,10,9,1.1111,1.4444,2,9,1308.7978,0,patrick.bahri422@okhdfcbank
ACC01960,0.000138,11,10,1.0,1.1,1,10,1135.103,0,jagvi.thakkar702@ibl
ACC01961,0.000125,11,12,1.0,1.1667,1,12,959.965,0,hamsini.hora743@paytm
ACC01962,0.000156,10,8,1.0,1.125,1,8,218.7938,0,rehaan.peri35@okicici
ACC01963,0.000338,13,12,1.0,1.4167,1,12,710.1158,0,dalbir.ben59@okaxis
ACC01964,0.000209,7,10,1.0,1.0,1,10,1105.684,0,sai.ganguly125@okhdfcbank
ACC01965,0.00022,11,13,1.0,1.0769,1,13,963.6669,0,ria.basak620@oksbi
ACC01966,0.000164,7,10,1.0,1.0,1,10,2775.454,0,hemani.dash783@oksbi
